,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
409,2020-01-23 01:30:00,63270.107639720285,-16862.50152460763,74244.72122793447,63270.107639720285,63270.107639720285,-35383.48800857969,-35383.48800857969,-35383.48800857969,-50788.653412668,-50788.653412668,-50788.653412668,15405.165404088302,15405.165404088302,15405.165404088302,0.0,0.0,0.0,27886.619631140595
410,2020-01-23 02:30:00,63242.36498390264,-15629.947939231348,78655.35026611628,63242.36498390264,63242.36498390264,-31047.356600563708,-31047.356600563708,-31047.356600563708,-46979.3356317096,-46979.3356317096,-46979.3356317096,15931.979031145893,15931.979031145893,15931.979031145893,0.0,0.0,0.0,32195.008383338933
411,2020-01-23 03:30:00,63214.622328084995,-16381.752125262346,75528.9024502741,63214.622328084995,63214.622328084995,-33125.47160249652,-33125.47160249652,-33125.47160249652,-49643.05018081209,-49643.05018081209,-49643.05018081209,16517.578578315555,16517.578578315555,16517.578578315555,0.0,0.0,0.0,30089.15072558848
412,2020-01-23 04:30:00,63186.87967226734,-17610.194523838516,66798.74295816734,63186.87967226734,63186.87967226734,-39856.14488449241,-39856.14488449241,-39856.14488449241,-57019.69166983383,-57019.69166983383,-57019.69166983383,17163.546785341427,17163.546785341427,17163.546785341427,0.0,0.0,0.0,23330.734787774934
413,2020-01-23 05:30:00,63159.137016449706,-26111.49892886472,61359.912807930436,63159.137016449706,63159.137016449706,-43666.56280380772,-43666.56280380772,-43666.56280380772,-61537.458287294656,-61537.458287294656,-61537.458287294656,17870.895483486947,17870.895483486947,17870.895483486947,0.0,0.0,0.0,19492.574212641986
414,2020-01-23 06:30:00,63131.39436063206,-18378.789311665154,63606.085859115694,63131.39436063206,63131.39436063206,-40544.627841049856,-40544.627841049856,-40544.627841049856,-59184.61335302565,-59184.61335302565,-59184.61335302565,18639.985511975796,18639.985511975796,18639.985511975796,0.0,0.0,0.0,22586.766519582205
415,2020-01-23 07:30:00,63103.651704814416,-12900.522105557506,71271.86213104334,63103.651704814416,63103.651704814416,-33894.232823908635,-33894.232823908635,-33894.232823908635,-53364.68463208505,-53364.68463208505,-53364.68463208505,19470.45180817642,19470.45180817642,19470.45180817642,0.0,0.0,0.0,29209.41888090578
416,2020-01-23 08:30:00,63075.90904899677,-7384.588479032361,80219.7093377401,63075.90904899677,63075.90904899677,-28991.87238945967,-28991.87238945967,-28991.87238945967,-49353.007420886606,-49353.007420886606,-49353.007420886606,20361.135031426933,20361.135031426933,20361.135031426933,0.0,0.0,0.0,34084.0366595371
417,2020-01-23 09:30:00,63048.166393179126,-8106.09689824524,81690.45043561042,63048.166393179126,63048.166393179126,-24687.680989064163,-24687.680989064163,-24687.680989064163,-45997.702008693916,-45997.702008693916,-45997.702008693916,21310.02101962976,21310.02101962976,21310.02101962976,0.0,0.0,0.0,38360.48540411497
418,2020-01-23 10:30:00,63020.42373736149,5388.672611804625,96236.88240345637,63020.42373736149,63020.42373736149,-12311.495328232879,-12311.495328232879,-12311.495328232879,-34625.68461997125,-34625.68461997125,-34625.68461997125,22314.18929173838,22314.18929173838,22314.18929173838,0.0,0.0,0.0,50708.92840912861
419,2020-01-23 11:30:00,62992.68108154384,35931.87944948537,124052.12463395967,62992.68108154384,62992.68108154384,15773.98573833602,15773.98573833602,15773.98573833602,-7595.785969561366,-7595.785969561366,-7595.785969561366,23369.771707897387,23369.771707897387,23369.771707897387,0.0,0.0,0.0,78766.66681987986
420,2020-01-23 12:30:00,62964.9384257262,73794.34017720324,161775.29118636245,62964.9384257262,62964.9384257262,56195.83521469664,56195.83521469664,56195.83521469664,31723.912930459097,31723.912930459097,31723.912930459097,24471.92228423755,24471.92228423755,24471.92228423755,0.0,0.0,0.0,119160.77364042285
421,2020-01-23 13:30:00,62937.19576990855,112977.05474031324,201319.89758526336,62937.19576990855,62937.19576990855,93984.25053625416,93984.25053625416,93984.25053625416,68369.45151218752,68369.45151218752,68369.45151218752,25614.79902406663,25614.79902406663,25614.79902406663,0.0,0.0,0.0,156921.4463061627
422,2020-01-23 14:30:00,62909.4531140909,132528.10259179372,222731.6220387831,62909.4531140909,62909.4531140909,113495.72955918909,113495.72955918909,113495.72955918909,86704.17108000196,86704.17108000196,86704.17108000196,26791.558479187148,26791.558479187148,26791.558479187148,0.0,0.0,0.0,176405.18267327998
423,2020-01-23 15:30:00,62881.71046099053,126418.52891900591,219015.23138093174,62881.71046099053,62881.71046099053,111335.20815160056,111335.20815160056,111335.20815160056,83340.84455032146,83340.84455032146,83340.84455032146,27994.363601279096,27994.363601279096,27994.363601279096,0.0,0.0,0.0,174216.91861259108
424,2020-01-23 16:30:00,62853.967807890156,116796.30125127701,203297.5968764618,62853.96780789015,62853.96780789015,98954.01440755535,98954.01440755535,98954.01440755535,69739.60913557997,69739.60913557997,69739.60913557997,29214.405271975378,29214.405271975378,29214.405271975378,0.0,0.0,0.0,161807.98221544552
425,2020-01-23 17:30:00,62826.225154789776,108913.95405068583,195527.46695026365,62826.225154789776,62826.225154789776,91918.44677110687,91918.44677110687,91918.44677110687,61476.509049316766,61476.509049316766,61476.509049316766,30441.937721790116,30441.937721790116,30441.937721790116,0.0,0.0,0.0,154744.67192589666
426,2020-01-23 18:30:00,62798.4825016894,113295.48801138152,199518.2539217671,62798.4825016894,62798.4825016894,95552.29743362217,95552.29743362217,95552.29743362217,63885.96955873336,63885.96955873336,63885.96955873336,31666.3278748888,31666.3278748888,31666.3278748888,0.0,0.0,0.0,158350.77993531158
427,2020-01-23 19:30:00,62770.73984858903,119837.56514792262,206424.25790053612,62770.73984858903,62770.73984858903,100366.27918474152,100366.27918474152,100366.27918474152,67490.16072067633,67490.16072067633,67490.16072067633,32876.11846406519,32876.11846406519,32876.11846406519,0.0,0.0,0.0,163137.01903333055
428,2020-01-23 20:30:00,62742.99719548866,107980.39089253485,199657.89070788948,62742.99719548866,62742.99719548866,91571.49624658572,91571.49624658572,91571.49624658572,57512.39166869359,57512.39166869359,57512.39166869359,34059.104577892125,34059.104577892125,34059.104577892125,0.0,0.0,0.0,154314.4934420744
429,2020-01-23 21:30:00,62715.254542388284,81632.39867141403,170401.26406231328,62715.254542388284,62715.254542388284,63680.27626986734,63680.27626986734,63680.27626986734,28477.853148968305,28477.853148968305,28477.853148968305,35202.42312089904,35202.42312089904,35202.42312089904,0.0,0.0,0.0,126395.53081225563
430,2020-01-23 22:30:00,62687.5118892879,45264.22045933588,133901.49099431964,62687.5118892879,62687.5118892879,26492.147451052693,26492.147451052693,26492.147451052693,-9800.50703347524,-9800.50703347524,-9800.50703347524,36292.654484527935,36292.654484527935,36292.654484527935,0.0,0.0,0.0,89179.6593403406
431,2020-01-23 23:30:00,62659.76923618753,16953.812151681817,105820.83089037985,62659.76923618753,62659.76923618753,-2911.5489344068164,-2911.5489344068164,-2911.5489344068164,-40227.4844883126,-40227.4844883126,-40227.4844883126,37315.93555390577,37315.93555390577,37315.93555390577,0.0,0.0,0.0,59748.22030178071
432,2020-01-24 00:30:00,62632.026583087165,3210.2204807260396,93424.09237942679,62632.026583087165,62632.026583087165,-14345.131632625737,-14345.131632625737,-14345.131632625737,-52603.21464598308,-52603.21464598308,-52603.21464598308,38258.083013357355,38258.083013357355,38258.083013357355,0.0,0.0,0.0,48286.89495046143
433,2020-01-24 01:30:00,62604.283929986785,5970.138708120907,97898.94667615384,62604.283929986785,62604.283929986785,-11683.927655915042,-11683.927655915042,-11683.927655915042,-50788.65341286077,-50788.65341286077,-50788.65341286077,39104.72575694572,39104.72575694572,39104.72575694572,0.0,0.0,0.0,50920.356274071746
434,2020-01-24 02:30:00,62576.54127688641,11838.214714752836,102915.75200959852,62576.54127688642,62576.54127688642,-7137.890561824804,-7137.890561824804,-7137.890561824804,-46979.33563175511,-46979.33563175511,-46979.33563175511,39841.445069930305,39841.445069930305,39841.445069930305,0.0,0.0,0.0,55438.65071506161
435,2020-01-24 03:30:00,62548.79862378604,8471.05880180034,96656.31445689447,62548.79862378604,62548.79862378604,-9189.12905807573,-9189.12905807573,-9189.12905807573,-49643.05018074104,-49643.05018074104,-49643.05018074104,40453.92112266531,40453.92112266531,40453.92112266531,0.0,0.0,0.0,53359.66956571031
436,2020-01-24 04:30:00,62521.05597068566,2061.8603601071236,90173.28586733306,62521.05597068566,62521.05597068566,-16091.607462804193,-16091.607462804193,-16091.607462804193,-57019.6916698661,-57019.6916698661,-57019.6916698661,40928.08420706191,40928.08420706191,40928.08420706191,0.0,0.0,0.0,46429.44850788146
437,2020-01-24 05:30:00,62493.313317585285,-3751.393393758984,89196.12418077022,62493.313317585285,62493.313317585285,-20287.189232865465,-20287.189232865465,-20287.189232865465,-61537.45828745079,-61537.45828745079,-61537.45828745079,41250.26905458533,41250.26905458533,41250.26905458533,0.0,0.0,0.0,42206.12408471982
438,2020-01-24 06:30:00,62465.57066448491,1859.6114493754442,86844.10528226674,62465.57066448491,62465.57066448491,-17777.242849262497,-17777.242849262497,-17777.242849262497,-59184.61335309789,-59184.61335309789,-59184.61335309789,41407.370503835395,41407.370503835395,41407.370503835395,0.0,0.0,0.0,44688.327815222416
439,2020-01-24 07:30:00,62437.82801138453,4262.351658393933,95162.05927929697,62437.82801138453,62437.82801138453,-11977.685898757501,-11977.685898757501,-11977.685898757501,-53364.68463148133,-53364.68463148133,-53364.68463148133,41386.998732723834,41386.998732723834,41386.998732723834,0.0,0.0,0.0,50460.14211262703
440,2020-01-24 08:30:00,62410.08535828417,9469.815218195155,98048.71924835822,62410.08535828417,62410.08535828417,-8175.375178930255,-8175.375178930255,-8175.375178930255,-49353.007420584196,-49353.007420584196,-49353.007420584196,41177.63224165393,41177.63224165393,41177.63224165393,0.0,0.0,0.0,54234.71017935391
441,2020-01-24 09:30:00,62382.34270518379,9930.61753155331,97621.12267205358,62382.34270518379,62382.34270518379,-5228.9352448072,-5228.9352448072,-5228.9352448072,-45997.702008751025,-45997.702008751025,-45997.702008751025,40768.76676394382,40768.76676394382,40768.76676394382,0.0,0.0,0.0,57153.40746037659
442,2020-01-24 10:30:00,62354.60005823329,26063.57656253062,111094.41867351424,62354.60005823329,62354.60005823329,5525.373675896528,5525.373675896528,5525.373675896528,-34625.68462013455,-34625.68462013455,-34625.68462013455,40151.05829603107,40151.05829603107,40151.05829603107,0.0,0.0,0.0,67879.97373412982
443,2020-01-24 11:30:00,62326.857411282785,44190.32802425738,138300.75826516724,62326.857411282785,62326.857411282785,31720.672505611536,31720.672505611536,31720.672505611536,-7595.785968816948,-7595.785968816948,-7595.785968816948,39316.45847442848,39316.45847442848,39316.45847442848,0.0,0.0,0.0,94047.52991689432
444,2020-01-24 12:30:00,62299.114764332284,84901.49639870084,178544.77001764404,62299.114764332284,62299.114764332284,69982.25351681931,69982.25351681931,69982.25351681931,31723.91293121872,31723.91293121872,31723.91293121872,38258.34058560061,38258.34058560061,38258.34058560061,0.0,0.0,0.0,132281.3682811516
445,2020-01-24 13:30:00,62271.372117381776,123095.45869543502,217407.94444627658,62271.372117381776,62271.372117381776,105341.06608635253,105341.06608635253,105341.06608635253,68369.45151262061,68369.45151262061,68369.45151262061,36971.614573731924,36971.614573731924,36971.614573731924,0.0,0.0,0.0,167612.4382037343
446,2020-01-24 14:30:00,62243.629470431275,141377.78311902407,228373.7012913265,62243.629470431275,62243.629470431275,122157.00059446719,122157.00059446719,122157.00059446719,86704.17107995482,86704.17107995482,86704.17107995482,35452.82951451236,35452.82951451236,35452.82951451236,0.0,0.0,0.0,184400.63006489846
447,2020-01-24 15:30:00,62215.886823480774,136077.8663992157,223390.9563346536,62215.886823480774,62215.886823480774,117041.10668955071,117041.10668955071,117041.10668955071,83340.84455065042,83340.84455065042,83340.84455065042,33700.2621389003,33700.2621389003,33700.2621389003,0.0,0.0,0.0,179256.99351303148
448,2020-01-24 16:30:00,62188.14417653027,117046.43205798605,207426.54161930486,62188.14417653027,62188.14417653027,101453.5992682108,101453.5992682108,101453.5992682108,69739.60913562322,69739.60913562322,69739.60913562322,31713.990132587598,31713.990132587598,31713.990132587598,0.0,0.0,0.0,163641.74344474106
449,2020-01-24 17:30:00,62160.401529579765,108721.43617052851,197457.45581248688,62160.401529579765,62160.401529579765,90972.45814205628,90972.45814205628,90972.45814205628,61476.50904912689,61476.50904912689,61476.50904912689,29495.94909292938,29495.94909292938,29495.94909292938,0.0,0.0,0.0,153132.85967163605
450,2020-01-24 18:30:00,62132.658882629265,108287.99213082611,198295.9496785223,62132.658882629265,62132.658882629265,90935.94175015921,90935.94175015921,90935.94175015921,63885.96955898049,63885.96955898049,63885.96955898049,27049.97219117872,27049.97219117872,27049.97219117872,0.0,0.0,0.0,153068.60063278847
451,2020-01-24 19:30:00,62104.91623567876,108278.55315979534,198209.7825907385,62104.91623567876,62104.91623567876,91871.97249555055,91871.97249555055,91871.97249555055,67490.16072083004,67490.16072083004,67490.16072083004,24381.81177472051,24381.81177472051,24381.81177472051,0.0,0.0,0.0,153976.8887312293
452,2020-01-24 20:30:00,62077.173588728256,96604.65601845569,189388.22779891267,62077.173588728256,62077.173588728256,79011.53400915183,79011.53400915183,79011.53400915183,57512.39166845256,57512.39166845256,57512.39166845256,21499.142340699258,21499.142340699258,21499.142340699258,0.0,0.0,0.0,141088.7075978801
453,2020-01-24 21:30:00,62049.430941777755,62981.56387046012,153164.55363820487,62049.430941777755,62049.430941777755,46889.39765676694,46889.39765676694,46889.39765676694,28477.8531485204,28477.8531485204,28477.8531485204,18411.544508246523,18411.544508246523,18411.544508246523,0.0,0.0,0.0,108938.8285985447
454,2020-01-24 22:30:00,62021.688294827254,22635.354677488012,110245.83472573178,62021.688294827254,62021.688294827254,5329.96279882188,5329.96279882188,5329.96279882188,-9800.507033615071,-9800.507033615071,-9800.507033615071,15130.469832436955,15130.469832436955,15130.469832436955,0.0,0.0,0.0,67351.65109364914
455,2020-01-24 23:30:00,61993.945647876746,-9967.546122581498,76231.861727408,61993.945647876746,61993.945647876746,-28558.29797031465,-28558.29797031465,-28558.29797031465,-40227.48448815915,-40227.48448815915,-40227.48448815915,11669.186517844499,11669.186517844499,11669.186517844499,0.0,0.0,0.0,33435.6476775621
456,2020-01-25 00:30:00,61966.203000926245,-27170.205740215537,61850.481344232394,61966.20300092624,61966.20300092624,-44560.50834995907,-44560.50834995907,-44560.50834995907,-52603.21464618743,-52603.21464618743,-52603.21464618743,8042.706296228364,8042.706296228364,8042.706296228364,0.0,0.0,0.0,17405.694650967176
457,2020-01-25 01:30:00,61938.46035397574,-31474.159256004335,58615.31272624957,61938.46035397574,61938.46035397574,-46520.96046091199,-46520.96046091199,-46520.96046091199,-50788.65341273023,-50788.65341273023,-50788.65341273023,4267.692951818236,4267.692951818236,4267.692951818236,0.0,0.0,0.0,15417.499893063745
458,2020-01-25 02:30:00,61910.71770702524,-30468.952965084554,55436.80983069806,61910.71770702524,61910.71770702524,-46616.982435677186,-46616.982435677186,-46616.982435677186,-46979.33563157977,-46979.33563157977,-46979.33563157977,362.3531959025797,362.3531959025797,362.3531959025797,0.0,0.0,0.0,15293.73527134805
459,2020-01-25 03:30:00,61882.975060074736,-34636.19723255476,55452.14982532068,61882.975060074736,61882.975060074736,-53296.73940556102,-53296.73940556102,-53296.73940556102,-49643.05017981684,-49643.05017981684,-49643.05017981684,-3653.6892257441773,-3653.6892257441773,-3653.6892257441773,0.0,0.0,0.0,8586.235654513715
460,2020-01-25 04:30:00,61855.232413124235,-45763.52564058593,43001.55446625075,61855.232413124235,61855.232413124235,-64779.226762638835,-64779.226762638835,-64779.226762638835,-57019.691669584136,-57019.691669584136,-57019.691669584136,-7759.535093054697,-7759.535093054697,-7759.535093054697,0.0,0.0,0.0,-2923.9943495146
461,2020-01-25 05:30:00,61827.489768594794,-53518.35210887725,30488.61601896755,61827.489768594794,61827.489768594794,-73470.62395026439,-73470.62395026439,-73470.62395026439,-61537.458287319554,-61537.458287319554,-61537.458287319554,-11933.16566294485,-11933.16566294485,-11933.16566294485,0.0,0.0,0.0,-11643.134181669593
462,2020-01-25 06:30:00,61799.747124065354,-55844.935237514714,29570.023769655796,61799.747124065354,61799.747124065354,-75336.22492513199,-75336.22492513199,-75336.22492513199,-59184.61335329834,-59184.61335329834,-59184.61335329834,-16151.611571833655,-16151.611571833655,-16151.611571833655,0.0,0.0,0.0,-13536.477801066634
463,2020-01-25 07:30:00,61772.004479535906,-58673.92406592636,30419.939992756383,61772.004479535906,61772.004479535906,-73755.81771864567,-73755.81771864567,-73755.81771864567,-53364.68463238085,-53364.68463238085,-53364.68463238085,-20391.133086264817,-20391.133086264817,-20391.133086264817,0.0,0.0,0.0,-11983.813239109768
464,2020-01-25 08:30:00,61744.26183500647,-54106.72925994683,32121.301244121354,61744.26183500647,61744.26183500647,-73980.41738015167,-73980.41738015167,-73980.41738015167,-49353.00742103431,-49353.00742103431,-49353.00742103431,-24627.409959117354,-24627.409959117354,-24627.409959117354,0.0,0.0,0.0,-12236.1555451452
465,2020-01-25 09:30:00,61716.51919047703,-59510.061866452175,29281.406845755184,61716.51919047703,61716.51919047703,-74833.44105052907,-74833.44105052907,-74833.44105052907,-45997.70200860923,-45997.70200860923,-45997.70200860923,-28835.739041919853,-28835.739041919853,-28835.739041919853,0.0,0.0,0.0,-13116.92186005204
466,2020-01-25 10:30:00,61688.77654594759,-50305.386275480254,40002.516932234845,61688.77654594759,61688.77654594759,-67616.92231247404,-67616.92231247404,-67616.92231247404,-34625.68462023824,-34625.68462023824,-34625.68462023824,-32991.2376922358,-32991.2376922358,-32991.2376922358,0.0,0.0,0.0,-5928.145766526446
467,2020-01-25 11:30:00,61661.03390141815,-29443.27256370327,62034.66588533583,61661.03390141815,61661.03390141815,-44664.83691797975,-44664.83691797975,-44664.83691797975,-7595.78597018408,-7595.78597018408,-7595.78597018408,-37069.05094779567,-37069.05094779567,-37069.05094779567,0.0,0.0,0.0,16996.1969834384
468,2020-01-25 12:30:00,61633.29125688871,8858.816167054421,96776.8468267999,61633.29125688871,61633.29125688871,-9320.647446257088,-9320.647446257088,-9320.647446257088,31723.91293163454,31723.91293163454,31723.91293163454,-41044.560377891634,-41044.560377891634,-41044.560377891634,0.0,0.0,0.0,52312.64381063162
469,2020-01-25 13:30:00,61605.54861235928,40281.73198861572,129032.60546829768,61605.54861235928,61605.54861235928,23475.859010085613,23475.859010085613,23475.859010085613,68369.45151325258,68369.45151325258,68369.45151325258,-44893.59250316697,-44893.59250316697,-44893.59250316697,0.0,0.0,0.0,85081.4076224449
470,2020-01-25 14:30:00,61577.80596782983,55068.31752567488,143151.1553902183,61577.80596782983,61577.80596782983,38111.54642681499,38111.54642681499,38111.54642681499,86704.17107969445,86704.17107969445,86704.17107969445,-48592.62465287948,-48592.62465287948,-48592.62465287948,0.0,0.0,0.0,99689.35239464481
471,2020-01-25 15:30:00,61550.0633233004,48756.80970331395,138022.98366298495,61550.0633233004,61550.0633233004,31221.85838749829,31221.85838749829,31221.85838749829,83340.84455029429,83340.84455029429,83340.84455029429,-52118.98616279601,-52118.98616279601,-52118.98616279601,0.0,0.0,0.0,92771.92171079869
472,2020-01-25 16:30:00,61522.32067877095,31546.89066460146,121252.68798604562,61522.32067877095,61522.32067877095,14288.556288147985,14288.556288147985,14288.556288147985,69739.60913532265,69739.60913532265,69739.60913532265,-55451.05284717467,-55451.05284717467,-55451.05284717467,0.0,0.0,0.0,75810.87696691894
473,2020-01-25 17:30:00,61494.57803424152,19845.470315645216,107777.8581584047,61494.578034241524,61494.578034241524,2908.0763062121714,2908.0763062121714,2908.0763062121714,61476.50904913594,61476.50904913594,61476.50904913594,-58568.43274292377,-58568.43274292377,-58568.43274292377,0.0,0.0,0.0,64402.654340453686
474,2020-01-25 18:30:00,61466.83538971207,20581.54432410381,108192.45115250924,61466.83538971207,61466.83538971207,2433.8283369604137,2433.8283369604137,2433.8283369604137,63885.969558602505,63885.969558602505,63885.969558602505,-61452.14122164211,-61452.14122164211,-61452.14122164211,0.0,0.0,0.0,63900.66372667248
475,2020-01-25 19:30:00,61439.092745182636,19532.062094760564,110245.94405152032,61439.092745182636,61439.092745182636,3405.3970563785842,3405.3970563785842,3405.3970563785842,67490.16072029865,67490.16072029865,67490.16072029865,-64084.76366392007,-64084.76366392007,-64084.76366392007,0.0,0.0,0.0,64844.48980156122
476,2020-01-25 20:30:00,61411.35010065319,8577.472632536988,99287.76817447513,61411.35010065319,61411.35010065319,-8938.212353779665,-8938.212353779665,-8938.212353779665,57512.39166786778,57512.39166786778,57512.39166786778,-66450.60402164742,-66450.60402164742,-66450.60402164742,0.0,0.0,0.0,52473.13774687352
477,2020-01-25 21:30:00,61383.607456123755,-22819.7252785022,65982.10894274872,61383.607456123755,61383.607456123755,-40057.96460262472,-40057.96460262472,-40057.96460262472,28477.853147873597,28477.853147873597,28477.853147873597,-68535.8177504983,-68535.8177504983,-68535.8177504983,0.0,0.0,0.0,21325.642853499034
478,2020-01-25 22:30:00,61355.86481159431,-63258.871643150764,26921.9036971263,61355.86481159431,61355.86481159431,-80129.03478621833,-80129.03478621833,-80129.03478621833,-9800.507034379994,-9800.507034379994,-9800.507034379994,-70328.52775183834,-70328.52775183834,-70328.52775183834,0.0,0.0,0.0,-18773.16997462402
479,2020-01-25 23:30:00,61328.122167064874,-97298.98738246196,-5853.7617513839905,61328.122167064874,61328.122167064874,-112046.406635973,-112046.406635973,-112046.406635973,-40227.48448869081,-40227.48448869081,-40227.48448869081,-71818.9221472822,-71818.9221472822,-71818.9221472822,0.0,0.0,0.0,-50718.28446890813
480,2020-01-26 00:30:00,61300.37951724981,-103405.094425448,-21919.135697444544,61300.37951724981,61300.37951724981,-125602.54755412183,-125602.54755412183,-125602.54755412183,-52603.21464598804,-52603.21464598804,-52603.21464598804,-72999.3329081338,-72999.3329081338,-72999.3329081338,0.0,0.0,0.0,-64302.168036872026
481,2020-01-26 01:30:00,61272.63686743474,-106408.15123068189,-16286.385512015111,61272.63686743474,61272.63686743474,-124652.94797477488,-124652.94797477488,-124652.94797477488,-50788.653412798594,-50788.653412798594,-50788.653412798594,-73864.2945619763,-73864.2945619763,-73864.2945619763,0.0,0.0,0.0,-63380.311107340145
482,2020-01-26 02:30:00,61244.89421761967,-103941.90904085682,-13479.106159839343,61244.89421761967,61244.89421761967,-121389.91804677402,-121389.91804677402,-121389.91804677402,-46979.33563202949,-46979.33563202949,-46979.33563202949,-74410.58241474455,-74410.58241474455,-74410.58241474455,0.0,0.0,0.0,-60145.02382915435
483,2020-01-26 03:30:00,61217.1515678046,-106316.56459679296,-17002.415426645268,61217.1515678046,61217.1515678046,-124280.28013012618,-124280.28013012618,-124280.28013012618,-49643.05018043091,-49643.05018043091,-49643.05018043091,-74637.22994969528,-74637.22994969528,-74637.22994969528,0.0,0.0,0.0,-63063.12856232158
484,2020-01-26 04:30:00,61189.40891798954,-115667.60295112082,-25516.953182617388,61189.40891798954,61189.40891798954,-131565.21695435338,-131565.21695435338,-131565.21695435338,-57019.69166961638,-57019.69166961638,-57019.69166961638,-74545.52528473698,-74545.52528473698,-74545.52528473698,0.0,0.0,0.0,-70375.80803636384
485,2020-01-26 05:30:00,61161.666268174464,-120598.38402086814,-29046.82229992169,61161.666268174464,61161.666268174464,-135676.44508405714,-135676.44508405714,-135676.44508405714,-61537.458287387184,-61537.458287387184,-61537.458287387184,-74138.98679666995,-74138.98679666995,-74138.98679666995,0.0,0.0,0.0,-74514.77881588267
486,2020-01-26 06:30:00,61133.923618359404,-116302.04398799215,-26093.755710745165,61133.923618359404,61133.923618359404,-132607.9315975582,-132607.9315975582,-132607.9315975582,-59184.61335337059,-59184.61335337059,-59184.61335337059,-73423.31824418761,-73423.31824418761,-73423.31824418761,0.0,0.0,0.0,-71474.0079791988
487,2020-01-26 07:30:00,61106.18096854433,-111644.64868336047,-22605.89394208604,61106.18096854433,61106.18096854433,-125771.02857132016,-125771.02857132016,-125771.02857132016,-53364.68463246224,-53364.68463246224,-53364.68463246224,-72406.34393885793,-72406.34393885793,-72406.34393885793,0.0,0.0,0.0,-64664.84760277583
488,2020-01-26 08:30:00,61078.43831872926,-101554.59433477702,-14234.441652858919,61078.43831872926,61078.43831872926,-120450.93214882418,-120450.93214882418,-120450.93214882418,-49353.00742073189,-49353.00742073189,-49353.00742073189,-71097.92472809232,-71097.92472809232,-71097.92472809232,0.0,0.0,0.0,-59372.49383009492
489,2020-01-26 09:30:00,61050.695668914195,-100407.20239170203,-8508.763487144719,61050.695668914195,61050.695668914195,-115507.55776245374,-115507.55776245374,-115507.55776245374,-45997.70200882885,-45997.70200882885,-45997.70200882885,-69509.8557536249,-69509.8557536249,-69509.8557536249,0.0,0.0,0.0,-54456.862093539545
490,2020-01-26 10:30:00,61022.95301909913,-84628.3922766581,2099.615209722261,61022.95301909913,61022.95301909913,-102281.4317627537,-102281.4317627537,-102281.4317627537,-34625.684620401524,-34625.684620401524,-34625.684620401524,-67655.74714235215,-67655.74714235215,-67655.74714235215,0.0,0.0,0.0,-41258.47874365457
491,2020-01-26 11:30:00,60995.21036928406,-59215.66340628561,27574.57786789994,60995.21036928406,60995.21036928406,-73146.6749351153,-73146.6749351153,-73146.6749351153,-7595.785969439659,-7595.785969439659,-7595.785969439659,-65550.88896567564,-65550.88896567564,-65550.88896567564,0.0,0.0,0.0,-12151.464565831237
492,2020-01-26 12:30:00,60967.467719468994,-14518.489031503954,73523.39516314611,60967.467719468994,60967.467719468994,-31488.189028896133,-31488.189028896133,-31488.189028896133,31723.912930371418,31723.912930371418,31723.912930371418,-63212.10195926755,-63212.10195926755,-63212.10195926755,0.0,0.0,0.0,29479.27869057286
493,2020-01-26 13:30:00,60939.72506965392,23356.21644456482,113437.3972372807,60939.72506965392,60939.72506965392,7711.875867464167,7711.875867464167,7711.875867464167,68369.45151190204,68369.45151190204,68369.45151190204,-60657.57564443788,-60657.57564443788,-60657.57564443788,0.0,0.0,0.0,68651.60093711808
494,2020-01-26 14:30:00,60911.98241983886,41641.593289817785,132086.93007083584,60911.98241983886,60911.98241983886,28797.47546262021,28797.47546262021,28797.47546262021,86704.17107964735,86704.17107964735,86704.17107964735,-57906.69561702713,-57906.69561702713,-57906.69561702713,0.0,0.0,0.0,89709.45788245907
495,2020-01-26 15:30:00,60884.239770023785,47310.87613122408,134136.02571095384,60884.239770023785,60884.239770023785,28360.98268240082,28360.98268240082,28360.98268240082,83340.84455073523,83340.84455073523,83340.84455073523,-54979.861868334396,-54979.861868334396,-54979.861868334396,0.0,0.0,0.0,89245.22245242461
496,2020-01-26 16:30:00,60856.497120208725,35150.46015280852,122832.13296744411,60856.497120208725,60856.497120208725,17841.309046533148,17841.309046533148,17841.309046533148,69739.60913583456,69739.60913583456,69739.60913583456,-51898.300089301425,-51898.300089301425,-51898.300089301425,0.0,0.0,0.0,78697.80616674188
497,2020-01-26 17:30:00,60828.75447039365,27880.559160403882,123156.82327173272,60828.75447039365,60828.75447039365,12792.6410780573,12792.6410780573,12792.6410780573,61476.50904923298,61476.50904923298,61476.50904923298,-48683.86797117568,-48683.86797117568,-48683.86797117568,0.0,0.0,0.0,73621.39554845095
498,2020-01-26 18:30:00,60801.011820578584,37709.20374346878,126175.68744093773,60801.011820578584,60801.011820578584,18527.111016363622,18527.111016363622,18527.111016363622,63885.96955884964,63885.96955884964,63885.96955884964,-45358.858542486014,-45358.858542486014,-45358.858542486014,0.0,0.0,0.0,79328.1228369422
